authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,Continent,Duration,
"Fentress, E., T. Elliott","-5.308651, 33.850441, -5.308651, 33.850441",2013-10-31T18:52:45Z,Elizabeth Fentress,2,Location provided by Elizabeth Fentress. Dates after BAtlas.,"tumulus,","{""type"": ""Point"", ""coordinates"": [-5.308651, 33.850441]}",el-gour,precise,representative,640,-2000,2013-10-31T21:40:56Z,/places/275635/el-gour,/places/275635,33.850441,"33.850441,-5.308651",-5.308651,,RL,"roman,late-antique","-30.0,640.0",el Gour,b9d0341e2b16a7b6468f5262c325436c,,,,EUROPE,1050,prehistory
"Becker, J.","-5.9439278, 35.404171, -5.9439278, 35.404171",2014-05-25T19:40:11Z,jbecker,2,Representative point derived from an OpenStreetMap node,"tumulus,","{""type"": ""Point"", ""coordinates"": [-5.9439278, 35.404171]}",osm-location,precise,representative,640,-2000,2014-08-14T19:19:56Z,/places/275683/osm-location,/places/275683,35.404171,"35.404171,-5.9439278",-5.9439278,,R,roman-early-empire-late-antique,"-30.0,640.0",OSM location,f140186dd96a0b47745f5df60336c992,,,,EUROPE,1390,prehistory
"Becker, J.","-3.0542642, 47.5957314, -3.0542642, 47.5957314",2013-07-17T16:45:59Z,jbecker,2,Location based on OpenStreetMap,"tumulus,","{""type"": ""Point"", ""coordinates"": [-3.0542642, 47.5957314]}",location-of-tumulus,precise,representative,-3000,-750,2019-02-06T10:43:10Z,/places/219854861/location-of-tumulus,/places/219854861,47.5957314,"47.5957314,-3.0542642",-3.0542642,,4,4th-millenium-bce,"-4000.0,-3000.0",location of Kercado tumulus,7afeaad579e11c42b327133b05a5d91a,,,,EUROPE,2850,prehistory
"Becker, J., T. Elliott","23.8626788, 40.8401571, 23.8626788, 40.8401571",2014-12-05T15:36:01Z,jbecker,4,Representative location based on an OpenStreetMap way.,"tumulus,","{""type"": ""Point"", ""coordinates"": [23.8626788, 40.8401571]}",osm-location,precise,"representative,",300,-750,2016-07-26T00:44:14Z,/places/864330772/osm-location,/places/864330772,40.8401571,"40.8401571,23.8626788",23.8626788,,H,hellenistic-roman-early-empire,"-330.0,300.0",OSM location of the Kasta tomb,489c98fab9e314cb00ed785266404582,,,,EUROPE,1050,prehistory
"Becker, J.","11.9667388, 43.2812769, 11.9667388, 43.2812769",2013-11-29T22:22:34Z,jbecker,4,Representative location based on OpenStreetMap.,"tumulus,","{""type"": ""Point"", ""coordinates"": [11.9667388, 43.2812769]}",melone-del-sodo-ii,precise,"representative,",-330,-750,2018-01-30T20:16:17Z,/places/409654967/melone-del-sodo-ii,/places/409654967,43.2812769,"43.2812769,11.9667388",11.9667388,,AC,"archaic,classical","-750.0,-330.0",OSM location of Melone del Sodo II,7c0540df5236f11fe192135cabbf7afb,,,,EUROPE,1050,prehistory
"Becker, J.","11.9689145, 43.280776, 11.9689145, 43.280776",2013-11-29T22:23:43Z,jbecker,4,Representative location based on OpenStreetMap.,"tumulus,","{""type"": ""Point"", ""coordinates"": [11.9689145, 43.280776]}",melone-del-sodo-i,precise,"representative,",-330,-750,2018-01-30T20:16:17Z,/places/409654967/melone-del-sodo-i,/places/409654967,43.280776,"43.280776,11.9689145",11.9689145,,AC,"archaic,classical","-750.0,-330.0",OSM location of Melone del Sodo I,1502a78639394e4f4c09af5a45a741c4,,,,EUROPE,1390,prehistory
"Becker, J.","9.0098187, 48.8885995, 9.0098187, 48.8885995",2013-07-03T20:03:57Z,jbecker,2,Tumulus covering a rich Celtic burial of ca. 530 BC. Location based on OpenStreetMap.,tumulus,"{""type"": ""Point"", ""coordinates"": [9.0098187, 48.8885995]}",osm-location-of-hochdorf-chieftains-grave,precise,representative,-550,-750,2019-02-06T10:45:39Z,/places/392649590/osm-location-of-hochdorf-chieftains-grave,/places/392649590,48.8885995,"48.8885995,9.0098187",9.0098187,,A,archaic,"-750.0,-550.0",OSM Location of Hochdorf Chieftain's Grave,cd4cec94e9e80fef5e03d9109779d712,,,,EUROPE,750,prehistory
"Mckee, G.","41.908704, 45.069464, 41.908704, 45.069464",2017-07-24T18:59:01Z,gmckee,1,"Point representing the location of VerbovskiÄ­ MogilÊ¹nik, after ÐŸÑ€Ð¾ÐºÐ¾Ð¿ÐµÐ½ÐºÐ¾ 2012.",tumulus,"{""type"": ""Point"", ""coordinates"": [41.908704, 45.069464]}",45-069464-41-908704,precise,representative,-30,-750,2017-12-11T14:03:19Z,/places/633771263/45-069464-41-908704,/places/633771263,45.069464,"45.069464,41.908704",41.908704,,CH,"classical,hellenistic-republican","-550.0,-30.0",Imagery location of VerbovskiÄ­ MogilÊ¹nik,d9391ab92bfc44b0ab79e9f2b1eb3f92,,,,EUROPE,1050,prehistory
"Becker, J.","16.2368113, 38.2081075, 16.2368113, 38.2081075",2013-11-26T14:23:52Z,jbecker,2,Location based on OpenStreetMap,"townhouse,settlement","{""type"": ""Point"", ""coordinates"": [16.2368113, 38.2081075]}",centocamere,precise,representative,-30,-750,2018-07-11T00:54:14Z,/places/204528069/centocamere,/places/204528069,38.2081075,"38.2081075,16.2368113",16.2368113,,H,hellenistic-republican,"-330.0,-30.0",OSM location of Centocamere,bfdc5e28946b21a1338e66827b24b108,,,,EUROPE,1050,prehistory
"Becker, J.","12.4916692, 41.886412, 12.4916692, 41.886412",2015-06-15T16:25:20Z,jbecker,2,Representative location based on OpenStreetMap.,"townhouse,","{""type"": ""Point"", ""coordinates"": [12.4916692, 41.886412]}",osm-location,precise,representative,300,-750,2018-01-31T22:30:36Z,/places/445192365/osm-location,/places/445192365,41.886412,"41.886412,12.4916692",12.4916692,,R,roman,"-30.0,300.0",OSM location of Case romane del Celio,bf4ff86bc224221204d041cfd29d3c5b,,,,EUROPE,1050,prehistory
"Varveri, A., J. Becker","14.4825772, 40.7511859, 14.4825772, 40.7511859",2015-05-27T10:57:21Z,avarveri,5,Representative location based on a node derived from OpenStreetMap.,"townhouse,","{""type"": ""Point"", ""coordinates"": [14.4825772, 40.7511859]}",casa-di-sallustio,precise,representative,300,-750,2016-02-06T17:46:55Z,/places/502004233/casa-di-sallustio,/places/502004233,40.7511859,"40.7511859,14.4825772",14.4825772,,H,hellenistic-roman-early-empire,"-330.0,300.0","OSM location of so-called ""Casa di Sallustio""",f7cc1b61ffe6bc2eb56625cbfbb75125,,,,EUROPE,1050,prehistory
"Varveri, A., J. Becker","14.4818647, 40.7516167, 14.4818647, 40.7516167",2015-05-27T11:12:54Z,avarveri,3,Location based on OpenStreetMap,"townhouse,","{""type"": ""Point"", ""coordinates"": [14.4818647, 40.7516167]}",casa-del-chirurgo,precise,representative,300,-750,2015-07-29T22:20:00Z,/places/449007780/casa-del-chirurgo,/places/449007780,40.7516167,"40.7516167,14.4818647",14.4818647,,H,hellenistic-roman-early-empire,"-330.0,300.0","OSM location of the so-called ""Casa del chirurgo""",6758cc7a2f982215a307f75841dbbbf4,,,,EUROPE,1050,prehistory
"Varveri, A., J. Becker","14.4847615, 40.7526793, 14.4847615, 40.7526793",2015-05-29T11:43:38Z,avarveri,4,Location based on OpenStreetMap,"townhouse,","{""type"": ""Point"", ""coordinates"": [14.4847615, 40.7526793]}",casa-dellara-massima,precise,representative,300,-720,2015-07-29T14:14:08Z,/places/340380318/casa-dellara-massima,/places/340380318,40.7526793,"40.7526793,14.4847615",14.4847615,,R,roman,"-30.0,300.0","OSM location of so-called ""Casa dell'ara massima""",bf7b69e019c23692c8ba895611494b59,,,,EUROPE,1050,prehistory
"Varveri, A., J. Becker","14.4909886, 40.7514719, 14.4909886, 40.7514719",2015-05-29T13:27:16Z,avarveri,6,Location based on OpenStreetMap,"townhouse,","{""type"": ""Point"", ""coordinates"": [14.4909886, 40.7514719]}",casa-di-trebio-valente,precise,representative,300,-720,2015-07-29T14:05:18Z,/places/387880487/casa-di-trebio-valente,/places/387880487,40.7514719,"40.7514719,14.4909886",14.4909886,,R,roman,"-30.0,300.0","OSM location of so-called ""Casa di Trebius Valens""",c6f4b2b298e56cc7858f7aef2867abf0,,,,EUROPE,1050,prehistory
"Varveri, A., J. Becker","14.4836452, 40.7514285, 14.4836452, 40.7514285",2015-05-26T15:36:25Z,avarveri,4,Representative location based on an OpenStreetMap Way that traces the geometry of the perimeter of the building's extant remains.,townhouse,"{""type"": ""Point"", ""coordinates"": [14.4836452, 40.7514285]}",casa-della-fontana-piccola,precise,representative,300,-750,2017-01-12T21:02:45Z,/places/489062160/casa-della-fontana-piccola,/places/489062160,40.7514285,"40.7514285,14.4836452",14.4836452,,H,hellenistic-roman-early-empire,"-330.0,300.0","OSM location of so-called ""Casa della fontana piccola""",24c41de5b9d35e595bfa0c18ba235af4,,,,EUROPE,1050,prehistory
"Ã…hlfeldt, J., J. Becker, S. Gillies","2.552837, 36.574975, 2.552837, 36.574975",2012-10-20T19:16:47Z,jahlfeldt,1,"Representative point location, site precision","tomb,","{""type"": ""Point"", ""coordinates"": [2.552837, 36.574975]}",dare-location,precise,,300,-1000,2016-07-28T22:49:53Z,/places/295310/dare-location,/places/295310,36.574975,"36.574975,2.552837",2.552837,,HR,"hellenistic-republican,roman","-330.0,300.0",DARE Location,696167b8fc99a83f4268691a8a75a740,,,,EUROPE,1050,prehistory
"Becker, J.","-0.0945134, 47.2431632, -0.0945134, 47.2431632",2013-12-20T15:23:56Z,jbecker,4,Representative location based on OpenStreetMap.,"tomb,","{""type"": ""Point"", ""coordinates"": [-0.0945134, 47.2431632]}",location-of-grand-dolmen-de-bagneux,precise,"representative,",-2000,-750,2016-08-19T22:16:57Z,/places/319068505/location-of-grand-dolmen-de-bagneux,/places/319068505,47.2431632,"47.2431632,-0.0945134",-0.0945134,,43,"4th-millenium-bce,3rd-millennium-bc","-4000.0,-2000.0",OSM location of Grand Dolmen de Bagneux ,4f3b2edf7e92e0cae31ebfa907cdeded,,,,EUROPE,1050,prehistory
"Becker, J., E. Robinson","29.5234429, 30.9479952, 29.5234429, 30.9479952",2014-01-08T18:12:12Z,jbecker,3,Representative point derived from an OpenStreetMap way,"tomb,","{""type"": ""Point"", ""coordinates"": [29.5234429, 30.9479952]}",location-of-abusir-pharos-tomb,precise,"representative,",226,-750,2020-12-20T11:51:47Z,/places/648980580/location-of-abusir-pharos-tomb,/places/648980580,30.9479952,"30.9479952,29.5234429",29.5234429,,HR,"hellenistic-middle-east,roman-early-empire-parthian-middle-east","-330.0,226.0",OSM location of Abusir Pharos tomb,0de3476c7bb0752ca9835bb701ba2096,,,,EUROPE,2850,prehistory
"Becker, J.","-9.1400214, 53.0486903, -9.1400214, 53.0486903",2013-07-17T17:12:27Z,jbecker,2,Location based on OpenStreetMap,"tomb,","{""type"": ""Point"", ""coordinates"": [-9.1400214, 53.0486903]}",location-of-oulnabrone-dolmen,precise,"representative,",-2000,-750,2016-07-29T00:35:06Z,/places/406501931/location-of-oulnabrone-dolmen,/places/406501931,53.0486903,"53.0486903,-9.1400214",-9.1400214,,43,"4th-millenium-bce,3rd-millennium-bc","-4000.0,-2000.0",OSM location of Poulnabrone dolmen,a811e25b016d7fc55b9257c5ea26186d,,,,EUROPE,1390,prehistory
"Becker, J.","33.7467671, 16.9360227, 33.7519267, 16.9410849",2016-09-27T19:04:39Z,jbecker,1,Location based on OpenStreetMap,"tomb,","{""type"": ""Polygon"", ""coordinates"": [[[33.7474988, 16.9360227], [33.7467671, 16.9404089], [33.7511949, 16.9410849], [33.7519267, 16.9366988], [33.7474988, 16.9360227]]]}",osm-location-of-pyramids-of-meroe,precise,"representative,",-350,-750,2018-02-03T11:33:03Z,/places/97711900/osm-location-of-pyramids-of-meroe,/places/97711900,16.93855381,"16.9385538102,33.7493468717",33.74934687,,L,late-nubian,"-1600.0,-350.0",OSM location of Pyramids of Meroe,facc1906df744acb891e3e2107c9d595,,,,EUROPE,2850,prehistory
"Becker, J., R. Horne","-0.1265039, 41.2620443, -0.1265039, 41.2620443",2014-01-13T01:12:41Z,jbecker,5,Representative location based on OpenStreetMap.,"tomb,","{""type"": ""Point"", ""coordinates"": [-0.1265039, 41.2620443]}",location-of-mausoleum,precise,"representative,",300,-750,2016-08-01T11:31:55Z,/places/559027220/location-of-mausoleum,/places/559027220,41.2620443,"41.2620443,-0.1265039",-0.1265039,,R,roman,"-30.0,300.0",OSM location of Mausoleo de los Fabios en Chiprana,ff2d32603369c74fff1fe6016fede755,,,,EUROPE,1050,prehistory
"Becker, J.","12.822563, 42.2130564, 12.822563, 42.2130564",2014-11-15T22:43:20Z,jbecker,3,Representative location based on OpenStreetMap.,"tomb,","{""type"": ""Point"", ""coordinates"": [12.822563, 42.2130564]}",osm-location,precise,"representative,",300,-750,2020-12-20T11:56:51Z,/places/762843934/osm-location,/places/762843934,42.2130564,"42.2130564,12.822563",12.822563,,R,roman,"-30.0,300.0",OSM location of Torraccio a Poggio Moiano,30853ecce65a68f9bd63137626048318,,,,EUROPE,1050,prehistory
"Becker, J.","12.515278, 41.891389, 12.515278, 41.891389",2013-01-13T06:26:46Z,jbecker,2,verified in Google Earth 2013,"tomb,","{""type"": ""Point"", ""coordinates"": [12.515278, 41.891389]}",location-of-sep.-eurysacis,precise,representative,640,-750,2016-07-08T19:58:13Z,/places/226302607/location-of-sep.-eurysacis,/places/226302607,41.891389,"41.891389,12.515278",12.515278,,RL,"roman,late-antique","-30.0,640.0",Imagery location of Sep. Eurysacis,affcd32c23f4bf3ed46c0bc9d59e427f,,,,EUROPE,1390,prehistory
"Becker, J.","-3.9568785, 40.1870757, -3.9568785, 40.1870757",2013-11-12T00:54:10Z,jbecker,2,Location based on OpenStreetMap,"tomb,","{""type"": ""Point"", ""coordinates"": [-3.9568785, 40.1870757]}",location-of-mausoleum,precise,"representative,",640,-750,2019-08-28T21:49:41Z,/places/642983159/location-of-mausoleum,/places/642983159,40.1870757,"40.1870757,-3.9568785",-3.9568785,,L,late-antique,"300.0,640.0",OSM location of mausoleum,ae0a62f6a46fa4b5e76bda1660ead24a,,,,EUROPE,1050,prehistory
"Becker, J.","2.5527508, 36.5752491, 2.5527508, 36.5752491",2013-10-26T16:24:50Z,jbecker,1,Representative location based on OpenStreetMap.,tomb,"{""type"": ""Point"", ""coordinates"": [2.5527508, 36.5752491]}",location-of-royal-mausoleum-of-mauretania,precise,representative,300,-1000,2017-04-22T18:58:14Z,/places/295310/location-of-royal-mausoleum-of-mauretania,/places/295310,36.5752491,"36.5752491,2.5527508",2.5527508,,R,roman,"-30.0,300.0",OSM location of Royal Mausoleum of Mauretania,20a2442c3b22dd0e92842a1970708e05,,,,EUROPE,1050,prehistory
"Becker, J.","13.1013778, 41.3860365, 13.101816, 41.3863656",2018-03-07T14:59:45Z,jbecker,1,Representative location based on OpenStreetMap.,tomb,"{""type"": ""Polygon"", ""coordinates"": [[[13.1015956, 41.3860365], [13.1013778, 41.3862091], [13.1015982, 41.3863656], [13.101816, 41.386193], [13.1015956, 41.3860365]]]}",osm-location-of-mausoleo-di-clesippo,precise,representative,300,-750,2019-08-23T18:46:44Z,/places/636076369/osm-location-of-mausoleo-di-clesippo,/places/636076369,41.38620105,"41.38620105,13.1015969",13.1015969,,R,roman,"-30.0,300.0",OSM location of Mausoleo di Clesippo,7faafca02d0f475f819d823daf51e7f3,,,,EUROPE,1050,prehistory
"Becker, J.","14.2784174, 41.0776831, 14.2786346, 41.0778561",2018-04-06T01:26:56Z,jbecker,1,Representative location based on OpenStreetMap.,tomb,"{""type"": ""Polygon"", ""coordinates"": [[[14.2785545, 41.0776831], [14.2784174, 41.0777458], [14.2784358, 41.0778561], [14.2785434, 41.0778301], [14.2786121, 41.0778001], [14.2786346, 41.077769], [14.2785545, 41.0776831]]]}",osm-location-of-mausoleo-della-conocchia,precise,representative,300,-750,2020-02-05T11:49:51Z,/places/281701179/osm-location-of-mausoleo-della-conocchia,/places/281701179,41.07777296,"41.0777729584,14.2785187284",14.27851873,,R,roman,"-30.0,300.0",OSM location of Mausoleo della Conocchia,a1396cdd15934376a13d686f9bd10fb4,,,,EUROPE,1050,prehistory
"Elliott, T.","12.511348, 41.905259, 12.511348, 41.905259",2020-02-05T12:38:24Z,thomase,0,Location determined in Google Earth with reference to Info.roma.it and Arachne imagery and location data.,tomb,"{""type"": ""Point"", ""coordinates"": [12.511348, 41.905259]}",imagery-location-of-tomba-della-medusa,precise,representative,300,-750,2020-02-05T15:40:18Z,/places/305841487/imagery-location-of-tomba-della-medusa,/places/305841487,41.905259,"41.905259,12.511348",12.511348,,R,roman,"-30.0,300.0",Imagery Location of Tomba della Medusa,0e7f2a144696439b8ddeac8f00278c26,,,,EUROPE,720,prehistory
"Elliott, T.","22.870161, 37.79894, 22.870161, 37.79894",2020-10-27T17:55:38Z,thomase,0,Location identified in Google Earth with reference to Korka 2017 and 2019.,tomb,"{""type"": ""Point"", ""coordinates"": [22.870161, 37.79894]}",imagery-location-of-roman-funerary-monument,precise,representative,300,-750,2020-10-27T18:03:33Z,/places/755162815/imagery-location-of-roman-funerary-monument,/places/755162815,37.79894,"37.79894,22.870161",22.870161,,R,roman,"-30.0,300.0",Imagery Location of Roman Funerary Monument,92c3f4079ef14e8da79d391471c98e42,,,,EUROPE,1050,prehistory
"Becker, J.","12.2853545, 41.7503222, 12.2854987, 41.7504147",2018-06-18T19:16:47Z,jbecker,1,Location based on OpenStreetMap,tomb,"{""type"": ""Polygon"", ""coordinates"": [[[12.2854585, 41.7503222], [12.2854316, 41.7503262], [12.2853941, 41.7503332], [12.2853599, 41.7503397], [12.2853552, 41.7503502], [12.2853545, 41.7503547], [12.2853787, 41.7504147], [12.2854987, 41.7503982], [12.2854927, 41.7503807], [12.2854585, 41.7503222]]]}",osm-location-of-tomb-of-c-cartilius-poplicola,precise,representative,300,-750,2018-06-22T11:34:36Z,/places/328100889/osm-location-of-tomb-of-c-cartilius-poplicola,/places/328100889,41.75037102,"41.7503710163,12.2854251484",12.28542515,,R,roman,"-30.0,300.0",OSM location of Tomb of C. Cartilius Poplicola,8a86738a85754531a8d1e34cbc3b6a1b,,,,EUROPE,750,prehistory
"Henshaw, J., J. Becker","14.4931212, 40.7488823, 14.4931756, 40.7489152",2018-06-11T13:48:52Z,jhenshaw,2,Representative location based on OpenStreetMap.,tomb,"{""type"": ""Polygon"", ""coordinates"": [[[14.4931414, 40.7488823], [14.4931212, 40.7489023], [14.4931601, 40.7489152], [14.4931756, 40.748894], [14.4931414, 40.7488823]]]}",osm-location-of-tomb-of-publius-vesonius-phileros,precise,representative,300,-750,2018-06-11T15:03:41Z,/places/792436981/osm-location-of-tomb-of-publius-vesonius-phileros,/places/792436981,40.74889873,"40.748898727,14.4931489475",14.49314895,,R,roman,"-30.0,300.0",OSM location of Tomb of Publius Vesonius Phileros,290f467f619c46fb89755f71d8f232f6,,,,EUROPE,420,prehistory
"Elliott, T., S. Gillies","37.876849, 37.048025, 37.876849, 37.048025",2011-02-25T19:06:06Z,thomase,1,The remains of the ancient theater at Zeugma,"theatre,","{""type"": ""Point"", ""coordinates"": [37.876849, 37.048025]}",theater-of-zeugma,precise,representative,,-750,2020-08-06T14:11:00Z,/places/794026198/theater-of-zeugma,/places/794026198,37.048025,"37.048025,37.876849",37.876849,,,,,Theater of Zeugma,8183b5ec8e6ba85a70bcb6b5c3706022,,,,EUROPE,420,prehistory
"Horne, R., J. Becker","23.644639, 37.937278, 23.644639, 37.937278",2013-07-11T20:19:58Z,rmhorne,1,"Visible remains of a Hellenistic theater located to the west of the Zea Harbor in Piraeus, dating ca. 200 BC.","theatre,","{""type"": ""Point"", ""coordinates"": [23.644639, 37.937278]}",theater-of-zea,precise,representative,-30,-750,2018-10-16T17:49:00Z,/places/58858515/theater-of-zea,/places/58858515,37.937278,"37.937278,23.644639",23.644639,,H,hellenistic-republican,"-330.0,-30.0",Theater of Zea,cf05c391c85c39e6ee4959414dcd97ea,,,,EUROPE,1050,prehistory
